"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"528","K13544_pheophorbidase [EC:3.1.1.82]","K13544","variable:Microbe_treatment",-0.341628806756498,-0.295255494911999,0.604255927870426,"K13544","pheophorbidase [EC:3.1.1.82]","Metabolism; Metabolism of cofactors and vitamins; Porphyrin and chlorophyll metabolism",-0.551833593928601,0.532022995225328,-1.08385658915393,-1.50307524741239,"Standard"
"529","K13611_polyketide synthase PksJ","K13611","variable:Microbe_treatment",-0.627501157341428,-0.267866937971707,0.954886162863204,"K13611","polyketide synthase PksJ","Brite Hierarchies; Protein families: metabolism; Lipid biosynthesis proteins | Brite Hierarchies; Protein families: metabolism; Polyketide biosynthesis proteins",-0.507734281819271,0.543871190116505,-1.05160547193578,-1.45846474397686,"Standard"
"530","K13677_1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]","K13677","variable:Microbe_treatment",-0.283207917424355,-0.495089842179446,0.429150801460757,"K13677","1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]","Metabolism; Lipid metabolism; Glycerolipid metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",-0.925412313787761,0.71342472534566,-1.63883703913342,-2.27073725127394,"Standard"
"531","K13831_3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]","K13831","variable:Microbe_treatment",-0.304621250498438,-0.73986749013556,0.978400203138658,"K13831","3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]","Metabolism; Carbohydrate metabolism; Pentose phosphate pathway | Metabolism; Energy metabolism; Methane metabolism",-0.541092587602013,0.500966361780614,-1.04205894938263,-1.44525976957942,"Standard"
"532","K14084_trimethylamine corrinoid protein","K14084","variable:Microbe_treatment",-1.66326496140352,-0.43650482983268,1.86184236838416,"K14084","trimethylamine corrinoid protein","Metabolism; Energy metabolism; Methane metabolism",-0.595878021917703,0.451418334046144,-1.04729635596385,-1.45250427347379,"Standard"
"533","K14387_solute carrier family 5 (high affinity choline transporter), member 7","K14387","variable:Microbe_treatment",-0.239442947093766,-0.131334463843529,0.383530591266355,"K14387","solute carrier family 5 (high affinity choline transporter), member 7","Organismal Systems; Nervous system; Cholinergic synapse | Human Diseases; Cancers: Overview; Choline metabolism in cancer | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.623543432236827,0.63128663572141,-1.25483006795824,-1.73956978222158,"Standard"
"534","K14540_ribosome biogenesis GTPase A","K14540","variable:Microbe_treatment",-0.229983896296533,-0.258311864075179,0.591557454665375,"K14540","ribosome biogenesis GTPase A","Brite Hierarchies; Protein families: genetic information processing; Ribosome biogenesis",-0.521883241271334,0.584579470011757,-1.10646271128309,-1.53434456692419,"Standard"
"535","K15051_DNA-entry nuclease","K15051","variable:Microbe_treatment",-0.0746112810862694,-0.674823422040576,0.404493180447402,"K15051","DNA-entry nuclease","Not Included in Pathway or Brite; Unclassified: metabolism; Nucleotide metabolism | Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Unclassified viral proteins",-0.78338487590303,0.573950653891555,-1.35733552979458,-1.88135774654168,"Standard"
"536","K15635_2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","K15635","variable:Microbe_treatment",-0.336681878822857,-0.728616288237067,1.01355354615976,"K15635","2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]","Metabolism; Carbohydrate metabolism; Glycolysis / Gluconeogenesis | Metabolism; Energy metabolism; Methane metabolism | Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism",-0.712916390338273,0.681499197251969,-1.39441558759024,-1.93264775409378,"Standard"
"537","K15662_iturin family lipopeptide synthetase B","K15662","variable:Microbe_treatment",-0.580868723517709,0.00520218020916162,0.604654102185709,"K15662","iturin family lipopeptide synthetase B","Metabolism; Metabolism of terpenoids and polyketides; Nonribosomal peptide structures | Brite Hierarchies; Protein families: metabolism; Polyketide biosynthesis proteins",-1.09784190657806,1.11544195308534,-2.21328385966339,-3.06532559646021,"Standard"
"538","K15663_iturin family lipopeptide synthetase C","K15663","variable:Microbe_treatment",-1.64249512377504,-0.520230605256287,2.12051999395351,"K15663","iturin family lipopeptide synthetase C","Metabolism; Metabolism of terpenoids and polyketides; Nonribosomal peptide structures | Brite Hierarchies; Protein families: metabolism; Polyketide biosynthesis proteins",-0.769602059639352,0.743976483391583,-1.51357854303093,-2.09747675512084,"Standard"
"539","K15896_UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]","K15896","variable:Microbe_treatment",-0.878743699515232,-0.910523896600339,1.64921737258012,"K15896","UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase [EC:2.3.1.202]","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism",-0.703319602612557,0.618286900893033,-1.32160650350559,-1.83193651752713,"Standard"
"540","K15983_3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.15.30]","K15983","variable:Microbe_treatment",0.00797550203329274,-0.506415125624727,0.30684439856972,"K15983","3-ketosteroid 9alpha-monooxygenase subunit B [EC:1.14.15.30]","Metabolism; Xenobiotics biodegradation and metabolism; Steroid degradation",-0.622882246085829,0.506553551929671,-1.1294357980155,-1.56612148050112,"Standard"
"541","K16203_D-amino peptidase [EC:3.4.11.-]","K16203","variable:Microbe_treatment",-0.295693181934843,-0.181605593098582,0.473434937308078,"K16203","D-amino peptidase [EC:3.4.11.-]","Brite Hierarchies; Protein families: metabolism; Peptidases",-0.534289441743801,0.531943479327618,-1.06623292107142,-1.47869777545619,"Standard"
"542","K16209_lactose/raffinose/galactose permease","K16209","variable:Microbe_treatment",-0.348458299749615,-0.461751398261636,0.476980303784438,"K16209","lactose/raffinose/galactose permease","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.81413804617632,0.611814944019368,-1.42595299019569,-1.97627103070033,"Standard"
"543","K16216_benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]","K16216","variable:Microbe_treatment",-0.210173960481344,-0.313146640028098,0.584320669931028,"K16216","benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.5371664613566,0.574203179878389,-1.11136964123499,-1.54113194777665,"Standard"
"544","K16327_putative LysE/RhtB family amino acid efflux pump","K16327","variable:Microbe_treatment",-0.400524594642092,-0.352011227427158,0.782341897647263,"K16327","putative LysE/RhtB family amino acid efflux pump","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.601679159118243,0.619776175103464,-1.22145533422171,-1.69340506600594,"Standard"
"545","K16430_nonribosomal peptide synthetase CepC","K16430","variable:Microbe_treatment",-1.66617275215193,-0.573823222670871,2.08954297918728,"K16430","nonribosomal peptide synthetase CepC","Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of vancomycin group antibiotics",-0.716716694928283,0.625367860362191,-1.34208455529047,-1.860262240116,"Standard"
"546","K16436_dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]","K16436","variable:Microbe_treatment",-0.437194626736015,-0.167694416548831,0.584677048213516,"K16436","dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose/dTDP-2,6-dideoxy-D-kanosamine transaminase [EC:2.6.1.- 2.6.1.106]","Metabolism; Metabolism of terpenoids and polyketides; Polyketide sugar unit biosynthesis | Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of vancomycin group antibiotics",-0.467867617951427,0.455595730733611,-0.923463348685039,-1.28121554696934,"Standard"
"547","K16556_succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]","K16556","variable:Microbe_treatment",-0.124342157030861,-0.244402232751724,0.383611932819636,"K16556","succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",-0.469553938311491,0.478580895359167,-0.948134833670658,-1.31534172493291,"Standard"
"548","K16628_collagen, type VII, alpha","K16628","variable:Microbe_treatment",0.248761445379463,-0.558787027387325,0.0527090297063196,"K16628","collagen, type VII, alpha","Organismal Systems; Digestive system; Protein digestion and absorption",-0.556038701666684,0.399806736540149,-0.955845438206833,-1.32600721437392,"Standard"
"549","K16788_niacin transporter","K16788","variable:Microbe_treatment",-0.384554681160303,-0.276254727963833,0.371386563852479,"K16788","niacin transporter","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.672744646215478,0.497019068265423,-1.1697637144809,-1.62190400250984,"Standard"
"550","K17074_putative lysine transport system permease protein","K17074","variable:Microbe_treatment",-0.857201053288469,-0.0440634530805229,0.489559353317449,"K17074","putative lysine transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.709341062758623,0.459370726460216,-1.16871178921884,-1.62044895476065,"Standard"
"551","K17321_glycerol transport system substrate-binding protein","K17321","variable:Microbe_treatment",-0.244380212707683,-0.114756503431904,0.419721652078144,"K17321","glycerol transport system substrate-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.585841722575076,0.622626389220437,-1.20846811179551,-1.67544083466652,"Standard"
"552","K17322_glycerol transport system permease protein","K17322","variable:Microbe_treatment",-0.22752502726309,-0.148376725365421,0.381630383583011,"K17322","glycerol transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.532996609825296,0.536474797541947,-1.06947140736724,-1.4831773258249,"Standard"
"553","K17323_glycerol transport system permease protein","K17323","variable:Microbe_treatment",-0.210738296802513,-0.14827813123569,0.357700535403636,"K17323","glycerol transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.484279968470158,0.483481012902181,-0.967760981372339,-1.34248907376891,"Standard"
"554","K17324_glycerol transport system ATP-binding protein","K17324","variable:Microbe_treatment",-0.258607261813871,-0.124906701489101,0.397018203370352,"K17324","glycerol transport system ATP-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.57357628795353,0.581775503839163,-1.15535179179269,-1.60196909227879,"Standard"
"555","K17325_glycerol transport system ATP-binding protein","K17325","variable:Microbe_treatment",-0.255412159940137,-0.133409611537749,0.4017508265501,"K17325","glycerol transport system ATP-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.555311115431975,0.563161102784495,-1.11847221821647,-1.55095639921163,"Standard"
"556","K17810_D-aspartate ligase [EC:6.3.1.12]","K17810","variable:Microbe_treatment",-0.187669247879702,-0.288183161672098,0.112653555197485,"K17810","D-aspartate ligase [EC:6.3.1.12]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.833638773609262,0.613119455128015,-1.44675822873728,-2.00504932570198,"Standard"
"557","K17869_NADH oxidase (H2O-forming) [EC:1.6.3.4]","K17869","variable:Microbe_treatment",-0.731565877721053,-0.199394499404567,0.668371128583018,"K17869","NADH oxidase (H2O-forming) [EC:1.6.3.4]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.655239368458146,0.495806040310507,-1.15104540876865,-1.59601240205349,"Standard"
"558","K18201_hydroxylysine kinase [EC:2.7.1.81]","K18201","variable:Microbe_treatment",-0.247992412514875,-0.195195022245613,0.412534335678235,"K18201","hydroxylysine kinase [EC:2.7.1.81]","Metabolism; Amino acid metabolism; Lysine degradation",-0.548400006167579,0.529788712552753,-1.07818871872033,-1.49523531579886,"Standard"
"559","K18204_D-2-hydroxyglutarate dehydrogenase [EC:1.1.99.39]","K18204","variable:Microbe_treatment",-0.483279172703017,-0.763863249065133,1.24004358909525,"K18204","D-2-hydroxyglutarate dehydrogenase [EC:1.1.99.39]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.499458563432476,0.495148445918966,-0.994607009351443,-1.37962313071619,"Standard"
"560","K18240_chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]","K18240","variable:Microbe_treatment",-0.383180254127772,-0.511753327798694,0.908345183156821,"K18240","chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45]","Metabolism; Amino acid metabolism; Phenylalanine, tyrosine and tryptophan biosynthesis | Metabolism; Metabolism of cofactors and vitamins; Ubiquinone and other terpenoid-quinone biosynthesis",-0.590395321086276,0.598538290502625,-1.1889336115889,-1.64842025479997,"Standard"
